category,creator,last_updated,launched,min_version,price_minecoins,rating_count,rating_value,tags,title,uid,url
Minecraft Mash-Up,GoE-Craft,,,,,500,4.5,"Full HD texture pack,Narrated storyline,Immersive experience,Unique vehicles & submarines,Epic boss fights,Advanced features,8 HD skins,Acid,Post-Apocalyptic,Underground,Secret Base,Bunker,Custom Creatures,Boss Fights,Craftable Weapons",Toxic Expansion Mash Up,,https://chunk.gg/@goe-craft/toxic-expansion-mash-up
Minecraft Mash-Up,Everbloom Games,,,,,1281,4.4,"Make your own worlds look apocalyptic,Mutant mobs DO work in your own worlds!,Vehicles,Story,Quests,Post-Apocalyptic,Lore Rich,Dark,City",Mutant Mash-up,,https://chunk.gg/@everbloom-games/mutant-mash-up
Minecraft Mash-Up,Pixels & Blocks,,,,,1369,3.5,"Adventure map with 75 tameable mobs & 12 boss mobs,Texture pack with colorful animals,17 skins & 1 free skin,Cute,City,Animals,Boss,Anime,Dinosaurs,Dragons,Colorful",Pixelmobs Mash-up,,https://chunk.gg/@pixels-and-blocks/pixelmobs-mash-up
Minecraft Mash-Up,Tetrascape,,,,,4671,4.1,"11 themes of furniture,hundreds of furniture options,pets,pre-built homes,empty plots,fun survival-based economy,hours of game-play,lots of NPCs,Colorful,Replay Value,Economy,Atmospheric,Pets,Furniture",Themed Furniture: Sunny Acres,,https://chunk.gg/@tetrascape/themed-furniture-sunny-acres
Minecraft Mash-Up,VoxelBlocks,,,,,657,4.3,"Animals,Texture,Mobs,Colorful,Colors,Cute,Bright",Cute Mashup Pack,,https://chunk.gg/@voxelblocks/cute-mashup-pack
Minecraft Mash-Up,Kubo Studios,,,,,3898,4.5,"Realistic Dragons,Custom Dragon themed Texture Pack,1000x1000 Islands,Dragon Attacks (SUPER OP!),Medieval Mobs,Custom Armor + Weapons,Dragons,Island,Texture,Craftable Armor,Craftable Weapons,Exploration",Dragon Mash-up,,https://chunk.gg/@kubo-studios/dragon-mash-up
Minecraft Mash-Up,Square Dreams,,,,,2700,2.6,"Foliage wave smoothly in the wind,Realistic Water,Life-like sky and clouds,3D Atmosphere,Faithful HD Textures,Realistic,High Definition,Texture,High Resolution,Moving,Animated,Atmospheric",LIGHT HD,,https://chunk.gg/@square-dreams/light-hd
Minecraft Mash-Up,Tetrascape,,,,,2217,4.1,"High Definition,High Resolution,Realistic,Stylized,Texture,Trend,Cute,Modern",Vanilla HD,,https://chunk.gg/@tetrascape/vanilla-hd
The Backrooms Texture Pack by GoE-Craft | CHUNK - Minecraft Bedrock Marketplace Explorer,GoE-Craft,,,,,1784,4.4,"64x64 HD textures,Full custom UI,Terrifying mobs with advanced 3D geometry,Perfect for role play, adventure, survival and PVP,Scary,Horror,Dark,Underground,Stealth,Monster,Halloween",The Backrooms Texture Pack,,https://chunk.gg/@goe-craft/the-backrooms-texture-pack
Minecraft Mash-Up,Odd Block,,,,,2445,4.5,"Zombified mobs with custom 3D models.,3D armors for player,32 by 32 detailed textures.,3 skins with two variants: cop, survivor and biker,City,Horror,Post-Apocalyptic,Scary,Urban,Zombies,Halloween",BIOHAZARD,,https://chunk.gg/@odd-block/biohazard
Minecraft Mash-Up,CubeCraft Games,,,,,895,4.4,"Transparent blue tinted UI,Short swords,Low fire,Reduced particles & rain,Outlined ores & terracotta,Northern light skies,Cute unique mobs,Creepy Creaking textures,Pig, Chicken & Cow Variants,Supports 1.21.70: Spring to Life Update,Texture,Colorful,Sky,Cool,Cute,Fighting,Beautiful",BAM PVP,,https://chunk.gg/@cubecraft-games/bam-pvp
Noble PVP Texture Pack by Giggle Block Studios | CHUNK - Minecraft Bedrock Marketplace Explorer,Giggle Block Studios,,,,,2561,4.5,"FPS Boost,3 Unique Modes for Ultimate Performance,Short Swords,Low Fire,Clear UI,Custom Crosshair,Outlined Ores,Custom Particles,Optional Custom Sky,Custom Font,Custom Wool,Custom Mining Animation,Custom Weather,Adventures,Armor,Attack,Boss Fights,Fighting,Mining,Texture,Cool",Noble PVP Texture Pack,,https://chunk.gg/@giggle-block-studios/noble-pvp-texture-pack
Minecraft Mash-Up,MelonBP,,,,,25928,3.4,"Waving trees!,Realism sky shades,Block variations!,Texture,Realistic,High Definition",Realism Shades,,https://chunk.gg/@melonbp/realism-shades
Cute Craft Texture Pack by Some Game Studio | CHUNK - Minecraft Bedrock Marketplace Explorer,Some Game Studio,,,,,606,4.5,"Adventures,Anime,Cartoon,Colorful,Cute,Fun",Cute Craft Texture Pack,,https://chunk.gg/@some-game-studio/cute-craft-texture-pack
Minecraft Mash-Up,Tomhmagic Creations,,,,,10147,4.6,"Short swords,Low fire,Transparent UI,Clear chat,Critical hit particles,Highlighted and animated ores,Small food items,Custom low shield,Texture,Bright,Short,Fire,Particle Effect,Cool,Swordplay",PvP: Bold Vanilla,,https://chunk.gg/@tomhmagic-creations/pvp-bold-vanilla
Ultra Plushie Texture Pack by Cyclone | CHUNK - Minecraft Bedrock Marketplace Explorer,Cyclone,,,,,1783,4.5,"Furniture themed paintings,Plushie mob models,1.20 support,Cute,Colorful,Texture,Cartoon,Animals,Rainbow",Ultra Plushie Texture Pack,,https://chunk.gg/@cyclone/ultra-plushie-texture-pack
Minecraft Mash-Up,Pathway Studios,,,,,25469,4.2,"Designed to enhance the default Minecraft look by adding a splash of realism.,A 64x semi-realistic resource pack.,1.21 ready,Beautiful,Colorful,High Resolution,Realistic,Texture",Full of Life,,https://chunk.gg/@pathway-studios/full-of-life
Horror Texture Pack by Cyclone | CHUNK - Minecraft Bedrock Marketplace Explorer,Cyclone,,,,,657,4.3,"haunted textures for horror-themed builds & adventures,eerily detailed HD 32x32 textures,Added custom fog to enhance the atmosphere,New scary spawn eggs,New unique mob appearances,Halloween,Haunted,Horror,Monster,Scary,Scary Mobs,Texture,Witch",Horror Texture Pack,,https://chunk.gg/@cyclone/horror-texture-pack
Minecraft Mash-Up,Pathway Studios,,,,,3255,4.3,"Designed to enhance the default Minecraft look while keeping its charm,A 32x semi-realistic resource pack,Environmental,Realistic,Stylized,Texture,Exploration",Wanderlust,,https://chunk.gg/@pathway-studios/wanderlust
Minecraft Texture Update Beta by Minecraft | CHUNK - Minecraft Bedrock Marketplace Explorer,Minecraft,,,,,874947,4.5,"Support and information for parents:,This Textures is part of the Minecraft Marketplace and can be purchased through the Minecraft Bedrock Marketplace. Chunk only provides the same information as the Minecraft Marketplace and does not sell it. If you have any questions about this product, please contact the creator directly. (,Minecraft,) For more information on parental controls, please visit the official Minecraft website.,Just click this link for more details.,Product Metadata:,The official Minecraft Marketplace UID for this product is,cd2c492f-40cb-4a0a-bdae-8560e6a2c8d8,. If you have Minecraft Bedrock installed, you can open this product using,this link,.,Minecraft Texture Update Beta,Free,Get it Now!,Share Page,Share,Redirecting to Marketplace...,Close,If Minecraft has opened, you can safely close this modal. If not try again with the button below. If it still not working, your browser does not support external links or you do not have Minecraft Bedrock installed. Try opening this page on a device with Minecraft Bedrock installed.,Scan the code to get it on your phone,Retry opening Minecraft,© 2025,Panascais Inc.,and/or third-party copyright holders.,CHUNK is not associated with Microsoft Corporation or Mojang AB.,Mojang and Minecraft are trademarks of Mojang AB.,Imprint,Privacy,Terms of Service,Chevron Right,Chevron Right,Close",Minecraft Texture Update Beta,,https://chunk.gg/@minecraft/minecraft-texture-update-beta
Realistic Textures HD by Square Dreams | CHUNK - Minecraft Bedrock Marketplace Explorer,Square Dreams,,,,,10851,4.4,"Realistic custom animals and other mob models!,32x32 HD textures and a custom UI,Made for both creative and survival,Works in ANY world!,New 3D models for the Creaking, Armadillo and Bats!,Over 50 Updated and Revamped Textures,Bug Fixes!,Animals,Custom Creepers,Custom Mobs,High Definition,High Resolution,Realistic,Texture,Dragons",Realistic Textures HD,,https://chunk.gg/@square-dreams/realistic-textures-hd
Minecraft Classic Texture Pack by Minecraft | CHUNK - Minecraft Bedrock Marketplace Explorer,Minecraft,,,,,949786,4.6,"Support and information for parents:,This Textures is part of the Minecraft Marketplace and can be purchased through the Minecraft Bedrock Marketplace. Chunk only provides the same information as the Minecraft Marketplace and does not sell it. If you have any questions about this product, please contact the creator directly. (,Minecraft,) For more information on parental controls, please visit the official Minecraft website.,Just click this link for more details.,Product Metadata:,The official Minecraft Marketplace UID for this product is,58d525a7-f93d-41a6-b1f3-c7887e2dad3d,. If you have Minecraft Bedrock installed, you can open this product using,this link,.,Minecraft Classic Texture Pack,Free,Get it Now!,Share Page,Share,Redirecting to Marketplace...,Close,If Minecraft has opened, you can safely close this modal. If not try again with the button below. If it still not working, your browser does not support external links or you do not have Minecraft Bedrock installed. Try opening this page on a device with Minecraft Bedrock installed.,Scan the code to get it on your phone,Retry opening Minecraft,© 2025,Panascais Inc.,and/or third-party copyright holders.,CHUNK is not associated with Microsoft Corporation or Mojang AB.,Mojang and Minecraft are trademarks of Mojang AB.,Imprint,Privacy,Terms of Service,Chevron Right,Chevron Right,Close",Minecraft Classic Texture Pack,,https://chunk.gg/@minecraft/minecraft-classic-texture-pack
Minecraft Mash-Up,Odd Block,,,,,1391,4.7,"Bigger resolution with 32 by 32 vibrant and detailed textures.,Visual rework of all mobs with incredible detailed models & animations.,Villagers are turned into deer people, orcs, and even more!,3D player's armor inspired by historical medieval armor.,Medieval,Fantasy,Armor,Epic,Magic,Creatures,Dungeons,Steampunk",Kingdoms,,https://chunk.gg/@odd-block/kingdoms
Better Default 2.1 Textures by Owls Cubed | CHUNK - Minecraft Bedrock Marketplace Explorer,Owls Cubed,,,,,18466,4.5,"1000 variated textures.,Default full retextured Minecraft.,Animated grass, crops, lilypads!,Keeps true to vanilla colors and style!,Fixed chicken, pig, and cow models.,Added significantly more noise for grass, cobblestone, and wooden planks.,Added more wheat variations.,Brought back the orange birch!,Classic,Cute,Nether,Realistic,Space,Texture",Better Default 2.1 Textures,,https://chunk.gg/@owls-cubed/better-default-2-1-textures
Minecraft Mash-Up,BDcraft,,,,,561,4.7,"256x, 128x, 64x, and 32x resolutions,HD UI,Supports the Chase the Skies update,Cartoon,Colorful,Cute,Epic,Funny,High Definition,High Resolution,Kids",PureBDcraft,,https://chunk.gg/@bdcraft/purebdcraft-2
Modern Textures HD by Imagiverse | CHUNK - Minecraft Bedrock Marketplace Explorer,Imagiverse,,,,,34292,4.5,"Supports 1.21 in 32x!,Explore detailed worlds filled with re-imagined mobs,Updated blocks for an amazing variety of styles and interior elements,Listen to new game music and party tracks on records,Modern,City,Building,Music,High Resolution,Texture,Soundtrack",Modern Textures HD,,https://chunk.gg/@imagiverse/modern-textures-hd
Afreshed Textures & Animations by CreatorLabs | CHUNK - Minecraft Bedrock Marketplace Explorer,CreatorLabs,,,,,2444,4.7,"Spring to Life update,Realistic sky and biome-specific atmosphere,Detailed mob animations and models,Mob and block variations for realism,Staying faithful to the default style,""Spring to Life"" drop now supported!,New cow, pig, and chicken variations!,New animated plants: bush, firefly bush, cactus flower, and dry grass!,New warden texture!,New 3D mace item model!,New block variations: copper, tuff, deepslate, moss, bamboo, and logs!,Bug fixes and much more!,Realistic,Animation,Texture,Sky,Diverse Biomes,Beautiful,Atmospheric",Afreshed Textures & Animations,,https://chunk.gg/@creatorlabs/afreshed-textures-and-animations
Minecraft Mash-Up,Honeyfrost,,,,,7272,3.8,"Seasonal,Realistic,Light,High Definition,Spring,Summer,Fall,Winter",Seasons Realism,,https://chunk.gg/@honeyfrost/seasons-realism
Minecraft Mash-Up,MelonBP,,,,,3752,4.7,"Combine other texture packs with dark mode!,Bonus dark everything mode!,Dark,Texture,Custom Resources",Dark Mode,,https://chunk.gg/@melonbp/dark-mode
Minecraft Mash-Up,Conquest Studios,,,,,5521,4.6,"32x32 HD textures,Extensive texture variations to make your worlds even more realistic,Unique textures for many blocks like fences, slabs, even double slabs!,Full Custom UI,Added textures for ""Spring to Life"" update,Fixed creeper always appearing charged,Fixed color of grass block's sides when in the Badlands biome,adjusted fogs,Medieval,High Definition,Fantasy,Building,Texture,High Resolution",Conquest,,https://chunk.gg/@conquest-studios/conquest
Minecraft Mash-Up,Square Dreams,,,,,15260,3.5,"Lifelike Sky & Clouds,Animated Blocks,Texture Variations for greater Realism,Custom Mob Models,Textures with a Vanilla Touch,Bundles & Pale Garden Fully Updated (1.21.50),Added Atmospheric Fog in Pale Gardens,Fixed bug where certain fogs were not visible,General Texture Improvements,Realistic,Moving,Animated,Atmospheric,Beautiful,Sky,Texture,Custom Mobs",Classic Shadows,,https://chunk.gg/@square-dreams/classic-shadows
Sonic Texture Pack by Gamemode One | CHUNK - Minecraft Bedrock Marketplace Explorer,Gamemode One,,,,,14051,4.7,"Retro,Classic,Colorful",Sonic Texture Pack,,https://chunk.gg/@gamemode-one/sonic-texture-pack
Spark Pets Add-On (Lite) by Spark Universe | CHUNK - Minecraft Bedrock Marketplace Explorer,Spark Universe,,,,,267614,4.8,"Cute,Pets,Custom Pets,Dog,Cat,Dinosaurs",Spark Pets Add-On (Lite),,https://chunk.gg/@spark-universe/spark-pets-lite
